claim_id,is_fraud,group_id,name,phone,address,bank_account,hospital,age,gender,occupation,region,marital_status,driving_years,annual_income,accident_type,accident_date,accident_season,accident_time,accident_weather,vehicle_age,vehicle_type,vehicle_value,coverage_type,policy_premium,policy_duration,past_claims_count,past_claims_total,past_fraud_count,medical_expense,vehicle_repair_cost,third_party_injury,third_party_medical,third_party_property_damage,total_claim_amount,deductible,claim_amount,hospital_days,disability_level,police_report,witness_present,photos_provided,repair_invoice,medical_invoice,claim_processing_days,claim_ratio,expense_to_value_ratio,same_day_claim,high_value_ratio,suspicious_time,fraud_indicators
CLAIM00003571,0,,赵霞明,13868254159,上海市天河区文化路39号,6226856954566971,第一人民医院,18,女,退休人员,东北,离异,0,124306,追尾事故,2023-07-26,秋,日间,雪,6,新能源汽车,371515,商业险-基本,14356,2,1,2737,0,4846,16055,0,0,2554,23455,0,23455,3,4,0,0,0,0,0,58,1.6338116466982446,0.06313338626973339,0,0,0,2
CLAIM00002895,0,,张超平,13623108086,杭州市西湖区长江路613号,6216995631642167,同济医院,20,男,技术工人,西北,已婚,0,230621,多 vehicle 事故,2023-03-04,春,晚高峰,冰雹,1,新能源汽车,134366,商业险-基本,5905,2,1,7232,0,2756,9681,0,0,118,12555,2000,10555,3,5,0,0,0,0,0,49,1.787468247248095,0.09343881636723576,0,0,0,2
CLAIM00002928,0,,胡娟秀英,13817676344,广州市南山区建设路392号,6216289351756499,华西医院,18,男,医疗工作者,东北,已婚,0,148472,盗窃,2023-02-13,春,晚高峰,雨,1,SUV,140854,商业险-全险,8704,2,1,4045,0,2666,0,1,10834,7819,21319,0,21319,7,4,1,1,1,1,1,28,2.4493336397058822,0.15135530407372172,0,0,0,0
CLAIM00008179,0,,张秀英,18995319611,成都市和平区人民路586号,6217373542235158,人民医院,26,女,医疗工作者,华北,离异,6,313722,其他,2023-06-03,夏,早高峰,雾,11,新能源汽车,129611,综合险,3029,3,2,14020,0,6311,5586,1,4639,4272,20808,500,20308,7,2,1,1,1,1,0,29,6.704522944866293,0.16054192931155534,0,0,0,0
CLAIM00000972,0,,刘勇超,13889298850,天津市和平区科技路127号,6216165780142258,北京协和医院,70,女,自由职业,华东,离异,45,194378,其他,2023-03-20,春,日间,晴,2,客车,85335,综合险,2852,2,2,25816,0,3973,44359,1,14366,4910,67608,500,67108,8,3,0,1,1,0,0,3,23.53015427769986,0.7922657760590613,0,1,0,2
CLAIM00006688,0,,胡强,13741418186,苏州市天河区长江路180号,6216490796078665,附属医院,62,女,自由职业,西北,离异,39,137638,其他,2023-11-12,冬,早高峰,雾,7,新能源汽车,149310,交强险,7978,3,1,3326,0,4422,0,1,16918,11873,33213,2000,31213,0,0,0,1,0,1,1,22,3.9123840561544245,0.2224432388989351,0,0,0,1
CLAIM00008576,0,,张明杰,18922932379,武汉市朝阳区人民路325号,6222870376834823,湘雅医院,49,女,其他,东北,未婚,28,66680,火灾,2023-07-08,秋,夜间,冰雹,8,轿车,151054,交强险,7518,2,1,6389,0,7143,15242,0,0,4480,26865,0,26865,0,0,1,0,0,0,0,19,3.57342378292099,0.17785030518887285,0,0,0,1
CLAIM00002021,0,,周艳军,15161065654,杭州市和平区文化路145号,6221464590153405,同济医院,36,女,退休人员,华北,离异,11,81712,自然灾害,2023-04-07,夏,日间,雨,3,SUV,147785,商业险-全险,4229,3,2,26938,0,8249,23415,0,0,9525,41189,500,40689,0,0,1,1,1,0,1,35,9.621423504374556,0.2787089352775992,0,0,0,0
CLAIM00009055,0,,朱勇杰,15049348182,杭州市海淀区科技路824号,6216467913635175,第一人民医院,18,女,自由职业,华南,丧偶,0,58703,其他,2023-03-07,春,日间,晴,3,客车,212837,商业险-基本,16011,2,1,7519,0,10339,29861,0,0,5178,45378,0,45378,4,2,1,0,0,0,0,43,2.834176503653738,0.2132054107133628,0,0,0,1
CLAIM00000953,0,,马伟,13744908091,郑州市西湖区文化路707号,6222576852973118,宣武医院,50,男,教育工作者,东北,离异,29,239660,行人事故,2023-09-21,秋,早高峰,冰雹,3,轿车,314394,商业险-基本,12575,1,1,5910,0,5876,42487,1,8332,5185,61880,5000,56880,6,4,0,1,1,0,0,28,4.523260437375746,0.19682309458831912,0,0,0,1
CLAIM00005360,0,,朱明,15133688050,天津市南山区黄河路79号,6228829898151245,中心医院,61,男,教育工作者,西北,离异,43,153454,翻滚事故,2023-01-27,春,日间,雪,4,客车,116698,商业险-全险,9288,2,1,7838,0,6466,1591,1,11086,3272,22415,0,22415,0,0,1,0,0,0,1,35,2.4133290267011196,0.192076985038304,0,0,0,1
CLAIM00003858,0,,黄明,15022676280,成都市海淀区解放路914号,6216599355043149,附属医院,34,男,教育工作者,华南,已婚,11,232839,盗窃,2023-05-07,夏,早高峰,晴,7,摩托车,222276,商业险-基本,9864,3,0,0,0,804,2922,0,0,7120,10846,5000,5846,7,2,0,0,0,1,1,1,0.5926601784266018,0.0487951915636416,1,0,0,3
CLAIM00005862,0,,孙艳秀英,13618581113,苏州市武侯区松花江路165号,6222192656837917,北京协和医院,37,男,教育工作者,西北,已婚,11,224182,盗窃,2023-11-11,冬,早高峰,冰雹,6,轿车,440504,商业险-基本,11856,1,1,12093,0,5386,19563,1,3924,1702,30575,500,30075,2,0,1,0,1,0,1,22,2.5366902834008096,0.06940913135862557,0,0,0,1
CLAIM00003146,0,,马芳,13658588164,深圳市海淀区解放路66号,6217974650734650,人民医院,27,男,其他,东北,未婚,4,175251,多 vehicle 事故,2023-01-01,春,早高峰,雾,9,摩托车,162726,商业险-基本,10270,3,0,0,0,3910,15317,1,6109,7076,32412,0,32412,11,1,1,0,0,0,0,4,3.1559883154819866,0.19918144611186903,0,0,0,1
CLAIM00003306,0,,朱磊伟,13747022764,广州市武侯区科技路25号,6222841163885820,北京协和医院,28,男,自由职业,西南,丧偶,9,101059,盗窃,2023-04-28,夏,早高峰,雨,6,SUV,50000,商业险-全险,3592,2,1,5773,0,0,3922,1,9621,10443,23986,0,23986,0,0,1,0,1,0,0,29,6.677616926503341,0.47972,0,0,0,1
CLAIM00003007,0,,胡娜,13795012158,杭州市鼓楼区人民路869号,6222394416077028,人民医院,39,男,服务业,华南,离异,16,157229,侧面碰撞,2023-01-07,春,晚高峰,冰雹,5,SUV,189683,综合险,14186,3,0,0,0,3702,13535,0,0,11020,28257,1000,27257,15,0,1,0,1,0,1,26,1.9214013816438742,0.14896959664281986,0,0,0,1
CLAIM00009002,0,,马静,13666848898,广州市洪山区人民路859号,6216424440028746,北京协和医院,72,男,自由职业,华南,未婚,49,189248,自然灾害,2023-01-09,春,夜间,雾,4,轿车,296250,商业险-全险,13820,2,4,460,0,1907,14189,1,13140,2049,31285,5000,26285,2,3,0,1,1,1,1,9,1.9019536903039074,0.10560337552742616,0,0,0,1
CLAIM00007771,0,,徐娟,13747934304,南京市和平区解放路260号,6221750050376923,上海瑞金医院,18,女,教育工作者,华东,离异,0,179877,火灾,2023-01-07,春,夜间,雪,1,客车,50000,商业险-基本,1690,1,1,10855,0,6787,27538,0,0,0,34325,5000,29325,3,4,1,0,1,1,1,49,17.35207100591716,0.6865,0,1,0,2
CLAIM00007439,0,,杨军洋,15925305974,西安市武侯区珠江路243号,6222737955494642,中心医院,41,男,服务业,华东,已婚,18,78022,翻滚事故,2023-01-28,春,夜间,晴,5,轿车,190494,综合险,14104,1,2,6428,0,3276,8263,1,11711,7112,30362,500,29862,0,0,1,1,0,1,0,12,2.1172716959727738,0.15938559744663874,0,0,1,1
CLAIM00007943,0,,李明,15095522943,北京市和平区长江路244号,6226464184446934,上海瑞金医院,52,男,服务业,华北,未婚,30,206254,单 vehicle 事故,2023-08-23,秋,夜间,雨,0,摩托车,246831,交强险,10704,1,2,426,0,4375,18571,0,0,7211,30157,5000,25157,8,0,1,0,1,0,1,41,2.350242899850523,0.12217671200132885,0,0,0,1
CLAIM00009239,0,,陈杰,13975108574,北京市西湖区科技路694号,6222125883451192,宣武医院,23,女,其他,西北,离异,2,224978,单 vehicle 事故,2023-08-26,秋,晚高峰,雾,5,摩托车,164776,商业险-基本,9584,3,0,0,0,8741,15386,0,0,5682,29809,1000,28809,0,0,1,1,1,0,0,22,3.0059474123539234,0.18090619993202894,0,0,0,0
CLAIM00001057,0,,李涛芳,15889073304,苏州市浦东新区中山路865号,6228187217634889,中心医院,42,男,教育工作者,华中,未婚,17,95558,自然灾害,2023-01-05,春,日间,雪,2,新能源汽车,186405,交强险,10293,1,1,11922,0,7131,4441,0,0,7853,19425,500,18925,5,0,1,0,0,1,0,12,1.8386281939181968,0.10420857809608111,0,0,0,1
CLAIM00003155,0,,徐涛艳,13822267908,南京市鼓楼区中山路982号,6221435365517567,中心医院,35,女,教育工作者,西南,未婚,7,44561,行人事故,2023-04-25,夏,早高峰,雨,5,客车,234805,综合险,16651,3,5,24590,0,7717,23262,1,7875,4437,43291,0,43291,3,0,1,1,0,1,1,35,2.5999039096750947,0.18437000915653415,0,0,0,0
CLAIM00003788,0,,赵丽,13940274982,北京市福田区解放路285号,6221830521385619,中医院,42,女,办公室职员,华中,离异,28,196479,多 vehicle 事故,2023-12-06,冬,早高峰,冰雹,4,新能源汽车,306653,综合险,18661,1,1,7950,0,5036,16256,1,4659,11677,37628,5000,32628,10,1,0,0,0,0,0,36,1.7484593537323831,0.12270546839587416,0,0,0,2
CLAIM00009190,0,,李强伟,15979536828,上海市天河区珠江路647号,6227583892704399,湘雅医院,49,女,自由职业,西北,丧偶,27,142305,自然灾害,2023-11-29,冬,早高峰,晴,3,新能源汽车,136539,交强险,10267,1,3,52317,0,5557,26110,0,0,5176,36843,1000,35843,5,0,0,1,0,0,0,51,3.49108795168988,0.26983499220003077,0,0,0,1
CLAIM00007826,0,,吴霞,18861482818,天津市浦东新区长江路700号,6216645584781383,上海瑞金医院,43,女,其他,华南,已婚,22,357840,其他,2023-08-30,秋,夜间,雾,7,客车,50000,商业险-基本,2089,1,0,0,0,7330,11889,0,0,5376,24595,5000,19595,1,5,0,1,0,0,1,53,9.380086165629487,0.4919,0,0,0,1
CLAIM00007540,0,,黄霞,15885234525,苏州市朝阳区黄河路751号,6221417189658353,宣武医院,18,女,教育工作者,华南,已婚,0,96795,其他,2023-06-17,夏,晚高峰,晴,8,摩托车,304906,商业险-基本,21646,2,0,0,0,3318,15557,0,0,7615,26490,0,26490,0,0,1,0,1,0,0,5,1.223782685022637,0.08687923491174329,0,0,1,2
CLAIM00007232,0,,陈强秀英,18817962772,广州市洪山区人民路618号,6222963694803512,上海瑞金医院,40,男,其他,华中,已婚,18,30000,行人事故,2023-07-18,秋,早高峰,雾,7,摩托车,283452,商业险-全险,17066,1,1,18455,0,0,3436,1,7957,4665,16058,1000,15058,0,0,0,1,1,0,1,12,0.8823391538731982,0.056651567108364026,0,0,0,1
CLAIM00000765,1,,陈涛娟,15034121259,天津市西湖区解放路378号,6226662171421274,瑞金医院,36,男,企业高管,西北,丧偶,13,173222,其他,2023-02-04,春,晚高峰,雨,5,新能源汽车,273083,商业险-基本,16580,3,4,29416,2,10410,28512,0,0,7477,46399,0,46399,0,0,0,1,1,1,1,55,2.7984921592279854,0.1699080499335367,0,0,0,2
CLAIM00005020,0,,刘超,15969841042,郑州市洪山区黄河路882号,6217687529469544,上海瑞金医院,31,男,学生,西南,未婚,9,147244,侧面碰撞,2023-11-07,冬,早高峰,晴,9,摩托车,58708,交强险,1449,2,1,7343,0,3575,18315,0,0,2660,24550,500,24050,1,5,0,1,0,0,0,31,16.59765355417529,0.4181712884104381,0,0,0,1
CLAIM00004904,0,,赵娜,13888142536,成都市朝阳区珠江路328号,6221707949871725,北京协和医院,40,男,服务业,华北,已婚,14,238826,其他,2023-12-03,冬,晚高峰,雪,8,摩托车,230278,商业险-基本,14240,3,0,0,0,4228,21667,1,10284,3140,39319,1000,38319,0,0,0,1,1,0,1,33,2.690941011235955,0.1707457942139501,0,0,0,1
CLAIM00008094,0,,孙艳艳,15079062428,天津市西湖区松花江路642号,6221583551806674,解放军总医院,36,男,教育工作者,西北,未婚,12,131813,自然灾害,2023-11-10,冬,夜间,晴,1,摩托车,244881,商业险-全险,16592,1,2,5562,0,3692,8417,1,7878,2416,22403,0,22403,0,0,0,0,1,0,1,55,1.350229026036644,0.09148525202036907,0,0,1,3
CLAIM00006844,0,,吴洋,13751118489,重庆市洪山区解放路692号,6217617441248133,中医院,20,女,服务业,华北,离异,0,30000,火灾,2023-10-16,冬,晚高峰,雨,2,新能源汽车,364466,综合险,24926,2,1,9888,0,4686,15179,1,20585,5638,46088,5000,41088,0,0,1,1,1,1,0,37,1.6483992618149723,0.12645349634808184,0,0,0,0
CLAIM00002166,0,,胡娟洋,18895985036,长沙市浦东新区科技路816号,6225911459166992,第一人民医院,40,女,其他,华中,已婚,18,43616,多 vehicle 事故,2023-04-23,夏,日间,雾,0,货车,68188,商业险-基本,4763,1,2,9918,0,3898,24241,1,10326,5529,43994,1000,42994,2,4,0,0,0,1,0,26,9.026663867310518,0.6451868363935003,0,1,0,3
CLAIM00001863,0,,朱洋平,13815071401,广州市福田区解放路23号,6227317183608572,同济医院,56,男,技术工人,西南,未婚,36,117171,单 vehicle 事故,2023-07-19,秋,夜间,雨,1,货车,78393,商业险-全险,4295,2,2,8308,0,4543,28543,1,19058,8084,60228,1000,59228,3,2,0,0,0,1,1,12,13.78998835855646,0.7682828824002143,0,1,0,3
CLAIM00007851,0,,孙涛,13981591122,西安市鼓楼区解放路926号,6217894072934231,华西医院,44,女,企业高管,西北,已婚,14,30000,行人事故,2023-02-01,春,早高峰,雾,5,新能源汽车,161019,商业险-全险,12182,2,0,0,0,6384,12650,1,2581,3528,25143,500,24643,1,5,0,1,1,1,0,33,2.0229026432441306,0.156149274309243,0,0,0,1
CLAIM00009124,0,,陈军,15823543575,上海市朝阳区科技路315号,6225471237598689,人民医院,55,男,企业高管,华东,已婚,30,184730,翻滚事故,2023-03-14,春,夜间,晴,7,轿车,244303,商业险-基本,15938,2,0,0,0,11100,13948,1,11500,9242,45790,500,45290,1,2,1,1,0,0,1,16,2.84163634082068,0.18743118177017884,0,0,1,1
CLAIM00002341,0,,赵芳霞,15996203362,武汉市洪山区珠江路154号,6217822267799510,宣武医院,22,男,退休人员,华中,离异,0,77601,盗窃,2023-09-26,秋,早高峰,雾,9,摩托车,239051,交强险,8357,1,1,18229,0,10432,15034,1,8072,3798,37336,0,37336,10,5,0,0,1,1,0,38,4.467631925332057,0.1561842452029065,0,0,0,2
CLAIM00005528,0,,胡秀英,13878564192,杭州市南山区松花江路514号,6228896583168163,华西医院,56,女,办公室职员,东北,已婚,31,39138,追尾事故,2023-10-14,冬,夜间,雨,5,客车,220716,交强险,16667,1,3,21063,0,2728,19189,1,14662,3596,40175,5000,35175,1,4,1,1,0,0,1,17,2.1104577908441833,0.18202123996447925,0,0,0,0
CLAIM00006744,0,,王勇霞,13965187991,广州市南山区珠江路553号,6221135728992950,中医院,31,男,教育工作者,华南,丧偶,9,271695,多 vehicle 事故,2023-08-22,秋,晚高峰,晴,0,轿车,294408,交强险,11138,1,2,19310,0,4855,13926,0,0,2411,21192,1000,20192,10,2,1,1,0,1,0,42,1.8128927994253905,0.07198173962664058,0,0,1,1
CLAIM00004004,0,,张霞,15190773557,郑州市浦东新区黄河路53号,6228336817196185,附属医院,53,男,服务业,西北,未婚,31,109632,行人事故,2023-07-21,秋,早高峰,雪,7,新能源汽车,121997,商业险-基本,6452,3,2,25482,0,82,27820,0,0,3063,30965,2000,28965,7,5,0,0,1,0,1,55,4.489305641661501,0.25381771682910237,0,0,0,2
CLAIM00001124,0,,陈敏明,15915198762,郑州市和平区解放路825号,6227923892948476,中心医院,27,男,退休人员,华中,离异,7,165513,火灾,2023-02-04,春,夜间,冰雹,3,摩托车,422815,交强险,32165,2,0,0,0,7773,17332,1,7194,11072,43371,5000,38371,2,3,0,0,1,0,1,49,1.1929426395150007,0.10257677707744522,0,0,0,2
CLAIM00008710,0,,张军,15814264203,天津市浦东新区珠江路123号,6225616818442561,中医院,40,男,退休人员,华北,离异,16,165866,多 vehicle 事故,2023-12-18,冬,晚高峰,晴,8,客车,50000,综合险,1647,3,1,19603,0,8458,17331,1,6970,4096,36855,5000,31855,0,0,0,1,1,1,0,31,19.341226472374014,0.7371,0,1,1,3
CLAIM00004050,0,,赵敏勇,13828423578,南京市海淀区人民路423号,6228523424785463,解放军总医院,51,男,学生,华北,未婚,30,153627,火灾,2023-09-04,秋,早高峰,雾,5,SUV,252789,商业险-全险,12129,1,0,0,0,6183,15395,0,0,4605,26183,2000,24183,3,5,0,1,1,0,0,38,1.9938164729161514,0.10357650055975537,0,0,0,1
CLAIM00007641,0,,胡超涛,18989856299,深圳市浦东新区珠江路378号,6222512159792806,广州中山医院,40,女,其他,西南,丧偶,16,184729,自然灾害,2023-11-14,冬,早高峰,雾,7,SUV,223701,交强险,14933,3,1,7274,0,0,11084,0,0,2492,13576,1000,12576,0,0,0,0,0,1,1,59,0.8421616553940936,0.060688150701159134,0,0,0,2
CLAIM00000766,1,,徐磊娟,18818976809,上海市南山区人民路545号,6226716115286051,宣武医院,31,女,服务业,华南,未婚,10,222638,侧面碰撞,2023-08-19,秋,日间,雨,6,摩托车,89182,交强险,5370,2,2,8349,1,19231,30909,1,3717,2767,56624,5000,51624,0,0,0,0,0,1,1,53,9.61340782122905,0.6349263304254221,0,1,0,4
CLAIM00002345,0,,徐静磊,15172247919,郑州市鼓楼区珠江路770号,6228511699379076,第一人民医院,48,女,企业高管,华东,丧偶,25,98254,侧面碰撞,2023-11-09,冬,日间,晴,2,客车,221022,商业险-基本,5549,1,0,0,0,4231,9386,0,0,669,14286,500,13786,1,0,1,0,1,0,1,11,2.48441160569472,0.06463609957379808,0,0,0,1
CLAIM00004072,0,,张勇,13786663616,上海市武侯区松花江路809号,6216240411773394,瑞金医院,46,男,办公室职员,华北,丧偶,26,237485,翻滚事故,2023-09-05,秋,日间,冰雹,3,客车,312933,商业险-全险,9865,1,1,4031,0,3359,20569,0,0,7118,31046,1000,30046,15,4,0,0,1,0,0,32,3.0457171819564115,0.0992097349911962,0,0,0,2
CLAIM00007217,0,,吴娜,18833278898,北京市福田区文化路299号,6227283573807673,人民医院,19,男,其他,西北,丧偶,0,127545,翻滚事故,2023-01-23,春,日间,冰雹,2,SUV,210852,商业险-全险,7907,1,0,0,0,4024,2506,1,7529,9874,23933,5000,18933,0,0,1,0,0,1,0,5,2.3944606045276338,0.11350615597670403,0,0,0,1
CLAIM00004217,0,,胡静静,15190229345,武汉市和平区文化路582号,6217596079746255,第一人民医院,32,女,企业高管,华中,离异,10,248201,盗窃,2023-05-27,夏,晚高峰,雾,7,轿车,251468,交强险,13371,1,2,17048,0,2181,9820,1,14919,5931,32851,1000,31851,3,4,0,1,1,1,0,3,2.382095579986538,0.1306369001224808,0,0,0,1
CLAIM00007953,0,,陈秀英伟,18999333459,郑州市南山区中山路181号,6226636198198079,附属医院,22,男,教育工作者,华东,离异,2,306218,翻滚事故,2023-10-23,冬,日间,晴,3,货车,251970,商业险-基本,8286,1,2,10314,0,0,28098,1,7975,5326,41399,5000,36399,8,2,1,0,1,0,1,39,4.392831281679942,0.16430130571099735,0,0,0,1
CLAIM00005971,0,,吴军艳,18887501913,杭州市南山区黄河路866号,6225650599742397,宣武医院,18,男,退休人员,东北,离异,0,100611,多 vehicle 事故,2023-07-20,秋,日间,晴,5,客车,185544,商业险-全险,10566,2,0,0,0,4859,19544,0,0,3882,28285,500,27785,7,1,0,0,1,1,0,40,2.629661177361348,0.15244362523175095,0,0,0,2
CLAIM00003351,0,,马勇伟,15970149534,郑州市渝中区解放路722号,6228582527728123,宣武医院,51,女,教育工作者,华北,丧偶,25,69743,行人事故,2023-10-30,冬,早高峰,雨,2,新能源汽车,232809,商业险-全险,5820,1,1,13664,0,2827,0,1,0,5143,7970,500,7470,0,0,1,0,0,1,1,52,1.2835051546391754,0.03423407170684982,0,0,0,1
CLAIM00004696,0,,胡强娜,13630697348,西安市洪山区建设路914号,6217336132754137,附属医院,44,女,医疗工作者,东北,丧偶,19,121988,单 vehicle 事故,2023-02-03,春,日间,雨,6,新能源汽车,392405,综合险,24913,1,1,7245,0,964,14515,1,9413,9300,34192,500,33692,3,4,1,1,1,0,1,50,1.3523863043391,0.0871344656668493,0,0,0,0
CLAIM00003400,0,,杨霞,15193425815,重庆市天河区黄河路9号,6228874520174626,人民医院,39,女,其他,华北,已婚,11,234537,侧面碰撞,2023-01-02,春,晚高峰,雨,2,新能源汽车,241539,商业险-全险,18036,1,1,7443,0,1215,30593,0,0,888,32696,1000,31696,11,2,0,1,0,0,0,56,1.7573741406076735,0.1353653033257569,0,0,0,1
CLAIM00004082,0,,孙磊,13614046762,杭州市海淀区珠江路268号,6225565498354791,人民医院,39,女,企业高管,华中,离异,13,186049,翻滚事故,2023-03-23,春,夜间,冰雹,8,轿车,430090,商业险-基本,22310,1,2,12656,0,718,0,1,12419,3541,16678,1000,15678,1,2,1,1,0,0,1,3,0.7027341999103541,0.038777930200655675,0,0,0,0
CLAIM00009150,0,,孙涛明,13952486708,郑州市浦东新区中山路902号,6227624774264444,中医院,45,女,医疗工作者,华东,已婚,21,136091,自然灾害,2023-10-27,冬,早高峰,冰雹,4,货车,176683,商业险-全险,3768,2,1,15350,0,11995,21360,1,5126,3462,41943,500,41443,5,3,0,1,1,0,1,32,10.998673036093418,0.23739126005331582,0,0,0,1
CLAIM00001225,0,,朱娜,18942413587,武汉市洪山区松花江路621号,6217555360009372,广州中山医院,35,男,退休人员,华东,离异,13,242796,火灾,2023-03-15,春,夜间,冰雹,2,新能源汽车,175551,综合险,3600,3,3,18657,0,5856,4305,1,6654,1987,18802,5000,13802,11,1,1,0,0,1,1,11,3.8338888888888887,0.10710277924933495,0,0,0,1
CLAIM00006293,0,,徐静,18893772599,郑州市天河区中山路468号,6228544614001491,同济医院,50,女,自由职业,西北,丧偶,29,175163,追尾事故,2023-01-10,春,早高峰,雨,9,摩托车,334244,商业险-全险,10144,1,1,1039,0,0,3784,0,0,0,3784,500,3284,8,0,1,0,0,1,1,53,0.32373817034700314,0.0113210708344802,0,0,0,1
CLAIM00003123,0,,李娟伟,15883806443,深圳市浦东新区中山路402号,6227419258992969,中医院,38,男,医疗工作者,华中,离异,11,122090,其他,2023-03-26,春,夜间,晴,9,SUV,304906,商业险-基本,8763,3,1,6948,0,8288,2022,1,8894,6045,25249,1000,24249,17,2,0,0,0,1,1,16,2.767203012666895,0.08280912805913954,0,0,1,3
CLAIM00000511,1,,王伟,18953912362,重庆市浦东新区中山路915号,6227321539858171,湘雅医院,50,男,其他,华北,已婚,28,106323,其他,2023-07-02,秋,早高峰,晴,0,SUV,342018,综合险,25343,3,4,21920,0,4913,21273,0,0,8795,34981,0,34981,0,0,1,1,1,0,1,52,1.3803022530876377,0.1022782426655907,0,0,0,0
